Caught,Category,Subcategory,Aircraft,ICAO Code,Rarity,Observed Aircraft,"Paper
(0 XP)","Bronze
(15,000 XP)","Silver
(50,000 XP)","Gold
(100,000 XP)","Platinum
(350,000 XP)","Cyber
(750,000 XP)",Glow
FALSE,Propeller,Piston Engine,LAMBERT M-212 Mission,M212,12.27,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANCAIR 200,LNC2,7.75,219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANCAIR 4,LNC4,9.08,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANCAIR Barracuda,CUDA,13.79,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANCAIR ES,LNCE,8.78,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANCAIR ES-P,LESP,10.86,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANCAIR Evolution Piston,EVOP,14.50,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANCAIR Legacy,LEG2,8.18,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANCAIR Mako,MAKO,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANCAIR Synergy,SNGY,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LANSHE SP-26,SP20,14.94,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LIGHT WING AC-4,AC4,10.13,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LUSTCOMBE 11E,L11E,9.83,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MAULE M-7,M7,6.50,486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MIDWEST AEROSPORT Formula GT,FGT,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MONTAER MC-01,MC01,8.34,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MOONEY M-10 Cadet,M10,10.34,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MOONEY M-18 Mite,MITE,16.04,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MOONEY M-20,M20P,4.39,"3,809",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MOONEY M-20K/M/TN/V,M20T,5.64,"1,045",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MOONEY M-22,M22,12.00,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MORAINE-SAULNIER MS-880 Rallye Club,RALL,7.35,202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MORAVAN Safir 43,Z43,8.35,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MORAVAN Zlin Z-42,Z42,7.11,102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MORRISEY 2000 Nifty,MOR2,9.15,76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MSW Votec 252,V252,14.83,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,MYLIUS MY-103 Mistral,MY13,11.70,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,NAVION Rangemaster,RANG,8.44,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,NEW GLASTAR Sportsman 2+2,GLSP,8.90,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,NORD 1200 Norecrin,N120,13.96,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,NORTH AMERICAN L-17 Navion,NAVI,7.23,278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,NORTH AMERICAN T-28 Trojan,T28,8.94,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,OMF OMF-100 Symphony,SYMP,9.33,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ORLICAN L-40 Meta Sokol,L40,11.66,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,OSPREY GP-4,GP4,14.48,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,P&M AVIATION HypR,HYPR,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,P&M AVIATION PulsR,PULR,11.97,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PARADISE P-1,PAR1,11.88,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PARTENAIR Mystere,S45,16.34,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PARTENAVIA Oscar,OSCR,7.86,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PAZMANY Laminar,PL1,13.38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PAZMANY PL-2,PL2,11.53,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PELEGRIN Tarragon,TARR,9.67,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PENNEC-LUCAS Dieselis,DIES,13.07,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PERCIVAL P-40 Prentice,PREN,16.14,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PERFORMANCE Legend,LEGD,12.34,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIAGGIO P-149,P149,9.77,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIK PIK-23 Suhinu,PK23,10.75,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PILATUS P-3,PP3,9.97,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-22 Tri-Pacer,PA22,6.37,757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-24 Comanche,PA24,5.42,"1,647",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-28 Cherokee,P28A,1.72,"12,429",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-28-235 Cherokee Charger,P28B,5.50,"1,193",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-28R-180 Cherokee Arrow,P28R,4.54,"1,964",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-28R-201T Turbo Arrow 3,P28S,6.58,390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-28RT-201T Turbo Arrow 4,P28U,6.47,399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-32 Cherokee Six,PA32,4.91,"1,703",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-32R Lance,P32R,5.10,"1,509",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-38 Tomahawk,PA38,5.80,337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER PA-46 Malibu,PA46,5.22,984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPER Turbo Lance 2,P32T,6.89,336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPISTREL Alpha Trainer,PIAT,5.33,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPISTREL Panthera,PIPA,9.05,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPISTREL Sinus,PISI,7.98,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PIPISTREL Virus (piston),PIVI,5.86,349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PODESVA Chico,CHIC,12.97,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PORTO Risen,RISN,9.03,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,POTTIER P-180,PT80,11.52,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,POTTIER P-220 Koala,P220,12.82,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,POTTIER P-270 Amster,P270,15.83,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,POWELL Acey Deucy,ACED,13.67,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PRACTAVIA Sprite,SPRT,14.32,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PRESCOTT Pusher,PUSH,14.37,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PRESTIGE Storm Rally,SGRA,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PROCAER F-15 Picchio,PICO,11.36,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PULSAR Sport 150,KIS2,11.02,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PULSAR Super Cruiser,KIS4,10.74,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,PUTZER Elster,ELST,13.33,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,QUERCY CQR-01,QR01,15.52,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,QUESTAIR M-20 Venture,VTUR,11.80,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RAINBOW Cheetah,CTAH,12.23,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RAINBOW SKYREACH BushCat,BUSH,8.87,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RAJ HAMSA X-AIR H Hanuman,XA85,11.93,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RAJ HAMSA X-AIR S,XAIR,11.33,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RANS Coyote 2,COY2,7.91,138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RANS S-12 Airaile,RS12,12.03,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RANS S-16 Shekari,SHEK,14.27,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RANS S-19 Venterra,VTRA,9.25,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RAVIN Ravin 500,RAV5,13.52,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,REFLEX White Lightning,WHIL,13.12,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,REMOS G-3 Mirage,G3,7.91,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,REMOS GX,GX,6.56,125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RHEIN Fantrainer,FANT,12.53,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RLU Breezy,RLU1,12.13,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ROBIN ATL,ATL,11.05,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ROBIN DR-300,DR30,7.88,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ROBIN DR-400,DR40,4.26,"1,140",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ROBIN HR-100 President,HR10,10.67,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ROBIN HR-200 Acrobin,HR20,6.89,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ROBIN R-1180 Aiglon,R100,9.39,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ROBIN R-300,R300,8.82,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ROCKWELL Commander 112,AC11,6.56,563,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RUSCHMEYER R-90-230RG,R90R,9.63,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RUTAN 33 VariEze,VEZE,9.63,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RUTAN 61 Long-EZ,LGEZ,7.91,198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,RUTAN Cozy,COZY,8.40,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SAAB 91 Safir,SB91,9.47,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SAAB MFI-17 Supporter,MF17,10.87,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SAFRAN S-15 Patroller,S15U,14.09,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SCHLEICHER ASK-21Mi,AS21,7.21,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SG AVIATION Storm,STRM,10.50,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SHARK AERO Shark,SHRK,7.63,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SIAI-MARCHETTI S-205-18R,S05R,9.82,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SIAI-MARCHETTI S-208,S208,11.70,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SIAT 223 Flamingo,S223,17.83,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SLING AIRCRAFT Sling 2,SLG2,5.19,285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SLING AIRCRAFT Sling 4,SLG4,6.70,269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SLING AIRCRAFT Sling 4 High Wing,SLH4,9.47,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SMYTH S Sidewinder,SIDE,13.16,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SOCATA ST-10 Diplomate,ST10,12.61,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SOCATA TB-10 Tobago,TOBA,6.58,279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SOCATA TB-20 Trinidad,TB20,6.01,409,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SOCATA TB-21 Trinidad TC,TB21,8.49,72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SOCATA TB-30 Epsilon,TB30,8.78,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SOCATA TB-9 Tampico,TAMP,6.89,130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SPACEK SD-2 SportMaster,SD2,11.53,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SPORTAVIA-PUTZER RS-180 Sportsman,RS18,11.27,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,STERN ST-87 Europlane,ST87,13.44,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SUNWARD SA60 Aurora,AURA,7.93,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,SWEARINGEN SX-300,SX30,9.69,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TAI Anka,ANKA,10.04,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TEAM TANGO Foxtrot-4,FOXT,11.54,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TEAM TANGO Tango-2,TAGO,13.21,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TECHNOAVIA SM-94,Y18T,9.40,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TECNAM Astore,ASTO,8.50,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TECNAM Bravo,BRAV,9.81,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TECNAM Echo,ECHO,5.60,437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TECNAM Golf,GOLF,8.34,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TECNAM P-2002 Sierra,SIRA,4.67,477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TECNAM P-2008,P208,4.33,455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TECNAM P-2010 Twenty-Ten,TWEN,5.80,254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TEXAS AIRCRAFT TA-01,COLT,7.78,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,THATCHER CX-5,CX5,13.99,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TIPSY Nipper,NIPR,12.41,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TISSOT-CHARBONNIER TC-120 Oceanair,OCNR,11.40,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TITAN Tornado SS,TRDO,10.91,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TL ULTRALIGHT Sparker,SPKR,10.10,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TL ULTRALIGHT Sting,TL20,7.29,202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TL ULTRALIGHT Stream,STRE,10.81,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TL ULTRALIGHT TL-3000 Sirius,TL30,7.03,117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TOMARK SD-4 Viper,SD4,6.08,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,TWI Taifun,TFUN,10.29,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,UL-JIH D-4 Fascination,DAL4,9.22,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,UL-JIH D-5 Evolution,DAL5,12.56,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,URBAN UFM-10 Samba,UF10,9.49,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VALMET L-70 Miltrainer,L70,11.26,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VAN'S RV-10,RV10,5.68,915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VAN'S RV-12,RV12,5.22,862,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VAN'S RV-14,RV14,6.47,434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VAN'S RV-6,RV6,5.54,"1,519",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VAN'S RV-9,RV9,6.06,825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VASHON Ranger R7,VR7,7.64,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VELOCITY 173,VELO,8.04,146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VERHEES D-2 Delta,DTA2,13.47,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VERHEES Delta,DLTA,11.52,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,VICTA Aircruiser,ACSR,13.77,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,WASSMER Atlantic,WA50,10.15,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,WASSMER Baladou,WA41,10.27,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,WASSMER Piranha,WA80,13.91,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,WASSMER Super 4,WA40,10.72,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,WASSMER WA 4/21 Prestige,WA42,13.02,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,YAKOVLEV Yak-18,YK18,13.24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,YAKOVLEV Yak-52,YK52,8.90,140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ZENAIR CH-200 Zenith,CH20,12.52,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ZENAIR CH-250 Zenith,CH25,12.86,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ZENAIR CH-300 Tri-Z,CH30,11.32,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ZENAIR CH-640 Zodiac,CH64,11.53,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ZENAIR CH-801 Stol,CH80,10.10,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AAMSA A-9 Quail,A9,11.87,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ACRO SPORT Cougar,COUG,11.78,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AEA Maverick,MAVR,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AERMACCHI AM-3,AM3,13.54,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AERO BOERO AB-115,AB11,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
